state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,pop,deaths,cases,cases_per_capita,deaths_per_capita,death_rate,dcases,ddeaths
District of Columbia,2020-04-06,-60.0,-33.0,-51.0,-75.0,-68.0,28.0,705749,24,1097,0.00013460876317217588,3.4006424380339185e-05,0.02187784867821331,95.0,2.0
District of Columbia,2020-04-07,-63.0,-34.0,-61.0,-78.0,-71.0,28.0,705749,22,1211,0.0001615305158066112,3.1172555681977584e-05,0.018166804293971925,114.0,-2.0
District of Columbia,2020-04-08,-62.0,-31.0,-57.0,-77.0,-71.0,28.0,705749,27,1440,0.00032447796596240305,3.8257227427881584e-05,0.01875,229.0,5.0
District of Columbia,2020-04-09,-64.0,-36.0,-67.0,-78.0,-71.0,30.0,705749,32,1523,0.00011760555098200634,4.534189917378558e-05,0.021011162179908074,83.0,5.0
District of Columbia,2020-04-10,-65.0,-34.0,-74.0,-77.0,-70.0,31.0,705749,38,1660,0.0001941200058377694,5.3843505268870376e-05,0.02289156626506024,137.0,6.0
District of Columbia,2020-04-11,-69.0,-28.0,-65.0,-69.0,-48.0,17.0,705749,47,1778,0.00016719825320333451,6.659591441149757e-05,0.026434195725534307,118.0,9.0
District of Columbia,2020-04-12,-72.0,-41.0,-61.0,-73.0,-51.0,15.0,705749,50,1875,0.00013744263187053744,7.084671745903997e-05,0.02666666666666667,97.0,3.0
District of Columbia,2020-04-13,-67.0,-41.0,-70.0,-79.0,-71.0,30.0,705749,52,1955,0.0001133547479344639,7.368058615740157e-05,0.02659846547314578,80.0,2.0
District of Columbia,2020-04-14,-62.0,-31.0,-58.0,-77.0,-69.0,28.0,705749,67,2058,0.00014594423796562232,9.493460139511355e-05,0.03255587949465501,103.0,15.0
District of Columbia,2020-04-15,-61.0,-29.0,-61.0,-77.0,-70.0,28.0,705749,72,2197,0.00019695387453613116,0.00010201927314101756,0.032771961766044605,139.0,5.0
District of Columbia,2020-04-16,-64.0,-33.0,-61.0,-79.0,-71.0,30.0,705749,81,2350,0.00021679095542466225,0.00011477168228364475,0.03446808510638298,153.0,9.0
District of Columbia,2020-04-17,-64.0,-32.0,-61.0,-76.0,-67.0,29.0,705749,86,2476,0.00017853372799678073,0.00012185635402954875,0.034733441033925685,126.0,5.0
District of Columbia,2020-04-18,-70.0,-31.0,-69.0,-71.0,-47.0,18.0,705749,91,2666,0.0002692175263443522,0.00012894102577545275,0.034133533383345835,190.0,5.0
District of Columbia,2020-04-19,-67.0,-33.0,-48.0,-71.0,-48.0,15.0,705749,96,2793,0.00017995066234596183,0.00013602569752135674,0.034371643394199784,127.0,5.0
District of Columbia,2020-04-20,-62.0,-34.0,-55.0,-76.0,-68.0,28.0,705749,105,2927,0.00018986920279022695,0.00014877810666398395,0.0358729074137342,134.0,9.0
District of Columbia,2020-04-21,-63.0,-33.0,-61.0,-78.0,-69.0,28.0,705749,112,3098,0.00024229577370991646,0.00015869664710824953,0.036152356358941255,171.0,7.0
District of Columbia,2020-04-22,-61.0,-31.0,-57.0,-77.0,-70.0,28.0,705749,127,3206,0.0001530289097115261,0.00017995066234596153,0.03961322520274485,108.0,15.0
District of Columbia,2020-04-23,-65.0,-36.0,-69.0,-78.0,-70.0,30.0,705749,139,3361,0.00021962482412302402,0.00019695387453613113,0.04135673906575424,155.0,12.0
District of Columbia,2020-04-24,-65.0,-34.0,-69.0,-77.0,-69.0,30.0,705749,153,3528,0.00023662803631319378,0.0002167909554246623,0.04336734693877551,167.0,14.0
District of Columbia,2020-04-25,-68.0,-28.0,-56.0,-69.0,-47.0,16.0,705749,165,3699,0.00024229577370991646,0.0002337941676148319,0.04460665044606651,171.0,12.0
District of Columbia,2020-04-26,-69.0,-39.0,-73.0,-74.0,-51.0,16.0,705749,178,3841,0.00020120467758367403,0.0002522143141541823,0.04634209841187191,142.0,13.0
District of Columbia,2020-04-27,-62.0,-34.0,-60.0,-76.0,-68.0,28.0,705749,185,3892,7.22636518082206e-05,0.0002621328545984479,0.047533401849948614,51.0,7.0
District of Columbia,2020-04-28,-62.0,-32.0,-66.0,-77.0,-69.0,22.0,705749,190,3994,0.0001445273036164412,0.0002692175263443519,0.04757135703555333,102.0,5.0
District of Columbia,2020-04-29,-58.0,-26.0,-50.0,-76.0,-69.0,26.0,705749,205,4106,0.00015869664710824963,0.00029047154158206385,0.04992693619094009,112.0,15.0
District of Columbia,2020-04-30,-66.0,-39.0,-77.0,-81.0,-71.0,31.0,705749,224,4323,0.0003074747537722333,0.00031739329421649905,0.05181586860976174,217.0,19.0
District of Columbia,2020-05-01,-59.0,-23.0,-56.0,-74.0,-66.0,27.0,705749,231,4658,0.0004746730069755678,0.00032731183466076465,0.04959209961356806,335.0,7.0
District of Columbia,2020-05-02,-62.0,-18.0,-23.0,-64.0,-41.0,13.0,705749,240,4797,0.0001969538745361316,0.00034006424380339187,0.050031269543464665,139.0,9.0
District of Columbia,2020-05-03,-64.0,-30.0,-56.0,-71.0,-44.0,14.0,705749,251,5016,0.0003103086224705946,0.00035565052164438063,0.05003987240829346,219.0,11.0
District of Columbia,2020-05-04,-57.0,-25.0,-47.0,-74.0,-66.0,25.0,705749,258,5170,0.00021820788977384292,0.00036556906208864623,0.049903288201160544,154.0,7.0
District of Columbia,2020-05-05,-56.0,-26.0,-61.0,-76.0,-68.0,26.0,705749,264,5322,0.00021537402107548159,0.00037407066818373106,0.0496054114994363,152.0,6.0
District of Columbia,2020-05-06,-62.0,-31.0,-72.0,-78.0,-69.0,29.0,705749,277,5461,0.0001969538745361316,0.00039249081472308143,0.05072331074894708,139.0,13.0
District of Columbia,2020-05-07,-57.0,-23.0,-45.0,-74.0,-68.0,26.0,705749,285,5654,0.00027346832939189464,0.0004038262895165278,0.05040679165192784,193.0,8.0
District of Columbia,2020-05-08,-63.0,-27.0,-67.0,-74.0,-66.0,28.0,705749,304,5899,0.0003471489155492946,0.000430748042150963,0.05153415833192066,245.0,19.0
District of Columbia,2020-05-09,-64.0,-18.0,-66.0,-68.0,-42.0,15.0,705749,311,6102,0.0002876376728837022,0.0004406665825952286,0.05096689609963946,203.0,7.0
District of Columbia,2020-05-10,-60.0,-22.0,-34.0,-67.0,-40.0,11.0,705749,323,6272,0.0002408788393607371,0.0004576697947853982,0.05149872448979592,170.0,12.0
District of Columbia,2020-05-11,-62.0,-33.0,-62.0,-75.0,-67.0,27.0,705749,328,6389,0.0001657813188541534,0.0004647544665313022,0.0513382375958679,117.0,5.0
District of Columbia,2020-05-12,-59.0,-27.0,-54.0,-75.0,-67.0,26.0,705749,336,6485,0.00013602569752135633,0.0004760899413247486,0.05181187355435621,96.0,8.0
District of Columbia,2020-05-13,-57.0,-24.0,-43.0,-74.0,-66.0,26.0,705749,350,6584,0.00014027650056889877,0.0004959270222132798,0.0531591737545565,99.0,14.0
District of Columbia,2020-05-14,-59.0,-28.0,-50.0,-75.0,-67.0,27.0,705749,358,6736,0.00021537402107548245,0.0005072624970067262,0.053147268408551065,152.0,8.0
District of Columbia,2020-05-15,-58.0,-23.0,-37.0,-71.0,-64.0,25.0,705749,368,6871,0.00019128613713940805,0.0005214318404985342,0.05355843399796245,135.0,10.0
District of Columbia,2020-05-16,-62.0,-20.0,-32.0,-63.0,-39.0,12.0,705749,375,7042,0.0002422957737099156,0.0005313503809427998,0.053251917069014484,171.0,7.0
District of Columbia,2020-05-17,-63.0,-30.0,-43.0,-68.0,-40.0,13.0,705749,383,7123,0.00011477168228364587,0.0005426858557362462,0.05376947915204268,81.0,8.0
District of Columbia,2020-05-18,-59.0,-31.0,-56.0,-74.0,-65.0,27.0,705749,392,7270,0.00020828934932957607,0.0005554382648788734,0.05392022008253095,147.0,9.0
District of Columbia,2020-05-19,-57.0,-26.0,-53.0,-75.0,-66.0,25.0,705749,400,7434,0.0002323772332656522,0.0005667737396723197,0.053806833467850416,164.0,8.0
District of Columbia,2020-05-20,-58.0,-26.0,-53.0,-74.0,-66.0,26.0,705749,407,7551,0.0001657813188541534,0.0005766922801165854,0.05390014567606939,117.0,7.0
District of Columbia,2020-05-21,-58.0,-26.0,-50.0,-74.0,-66.0,26.0,705749,412,7788,0.00033581344075584926,0.0005837769518624894,0.05290190035952748,237.0,5.0
District of Columbia,2020-05-22,-61.0,-27.0,-61.0,-74.0,-64.0,27.0,705749,418,7893,0.00014877810666398365,0.0005922785579575741,0.0529583174965159,105.0,6.0
District of Columbia,2020-05-23,-60.0,-16.0,-30.0,-63.0,-34.0,11.0,705749,427,7966,0.00010343620749019879,0.0006050309671002014,0.05360281195079086,73.0,9.0
District of Columbia,2020-05-24,-60.0,-27.0,-31.0,-67.0,-38.0,11.0,705749,432,8110,0.00020403854628203537,0.0006121156388461053,0.0532675709001233,144.0,5.0
District of Columbia,2020-05-25,-62.0,-32.0,-16.0,-81.0,-78.0,25.0,705749,440,8225,0.0001629474501557912,0.0006234511136395518,0.053495440729483285,115.0,8.0
District of Columbia,2020-05-26,-57.0,-25.0,-42.0,-73.0,-63.0,23.0,705749,440,8334,0.00015444584406070806,0.0006234511136395518,0.052795776337892966,109.0,0.0
District of Columbia,2020-05-27,-57.0,-25.0,-46.0,-73.0,-64.0,25.0,705749,445,8406,0.00010201927314101682,0.0006305357853854558,0.052938377349512254,72.0,5.0
District of Columbia,2020-05-28,-58.0,-27.0,-56.0,-74.0,-65.0,26.0,705749,453,8492,0.00012185635402954878,0.0006418712601789021,0.05334432406971267,86.0,8.0
District of Columbia,2020-05-29,-56.0,-23.0,-44.0,-70.0,-60.0,24.0,705749,460,8538,6.517898006231683e-05,0.0006517898006231678,0.053876786132583745,46.0,7.0
District of Columbia,2020-05-30,-56.0,-15.0,-16.0,-57.0,-22.0,10.0,705749,462,8717,0.0002536312485033627,0.0006546236693215293,0.05299988528163359,179.0,2.0
District of Columbia,2020-05-31,-54.0,-23.0,-1.0,-59.0,-24.0,9.0,705749,466,8801,0.00011902248533118831,0.0006602914067182525,0.05294852857629815,84.0,4.0
District of Columbia,2020-06-01,-54.0,-30.0,-38.0,-69.0,-61.0,23.0,705749,468,8857,7.934832355412438e-05,0.0006631252754166141,0.052839561928418204,56.0,2.0
District of Columbia,2020-06-02,-54.0,-26.0,-30.0,-70.0,-63.0,23.0,705749,470,8886,4.109109612624243e-05,0.0006659591441149757,0.052892189961737564,29.0,2.0
District of Columbia,2020-06-03,-51.0,-19.0,-35.0,-69.0,-62.0,23.0,705749,473,9016,0.00018420146539350514,0.0006702099471625181,0.0524622892635315,130.0,3.0
District of Columbia,2020-06-04,-54.0,-24.0,-40.0,-72.0,-63.0,24.0,705749,475,9120,0.00014736117231480168,0.0006730438158608797,0.052083333333333336,104.0,2.0
District of Columbia,2020-06-05,-56.0,-23.0,-47.0,-69.0,-59.0,24.0,705749,479,9199,0.00011193781358528367,0.000678711553257603,0.0520708772692684,79.0,4.0
District of Columbia,2020-06-06,-53.0,-12.0,15.0,-36.0,-26.0,8.0,705749,483,9269,9.918540444265635e-05,0.0006843792906543261,0.052109181141439205,70.0,4.0
District of Columbia,2020-06-07,-51.0,-17.0,4.0,-55.0,-26.0,8.0,705749,489,9332,8.92668639983895e-05,0.0006928808967494109,0.052400342906129445,63.0,6.0
District of Columbia,2020-06-08,-51.0,-21.0,-30.0,-68.0,-59.0,22.0,705749,491,9389,8.076525790330635e-05,0.0006957147654477725,0.05229523910959634,57.0,2.0
District of Columbia,2020-06-09,-51.0,-20.0,-33.0,-70.0,-61.0,22.0,705749,495,9474,0.00012043941968036855,0.0007013825028444957,0.052248258391386956,85.0,4.0
District of Columbia,2020-06-10,-53.0,-19.0,-44.0,-71.0,-61.0,22.0,705749,499,9537,8.92668639983895e-05,0.0007070502402412189,0.05232253329139142,63.0,4.0
District of Columbia,2020-06-11,-54.0,-23.0,-46.0,-71.0,-62.0,24.0,705749,502,9589,7.368058615740171e-05,0.0007113010432887613,0.05235165293565544,52.0,3.0
District of Columbia,2020-06-12,-52.0,-16.0,-29.0,-66.0,-57.0,20.0,705749,506,9654,9.21007326967517e-05,0.0007169687806854845,0.05241350735446447,65.0,4.0
District of Columbia,2020-06-13,-55.0,-12.0,-13.0,-54.0,-21.0,7.0,705749,511,9709,7.793138920494415e-05,0.0007240534524313885,0.05263157894736842,55.0,5.0
District of Columbia,2020-06-14,-52.0,-19.0,-2.0,-56.0,-23.0,7.0,705749,515,9767,8.218219225248659e-05,0.0007297211898281117,0.052728575816525035,58.0,4.0
District of Columbia,2020-06-15,-51.0,-23.0,-32.0,-67.0,-59.0,22.0,705749,515,9799,4.5341899173784866e-05,0.0007297211898281117,0.05255638330441882,32.0,0.0
District of Columbia,2020-06-16,-50.0,-19.0,-32.0,-69.0,-60.0,21.0,705749,520,9818,2.6921752634436608e-05,0.0007368058615740157,0.052963943776736605,19.0,5.0
District of Columbia,2020-06-17,-55.0,-26.0,-58.0,-71.0,-62.0,23.0,705749,523,9847,4.109109612624243e-05,0.0007410566646215581,0.053112623133949426,29.0,3.0
District of Columbia,2020-06-18,-51.0,-21.0,-37.0,-70.0,-61.0,22.0,705749,527,9903,7.934832355412438e-05,0.0007467244020182813,0.05321619711198627,56.0,4.0
District of Columbia,2020-06-19,-50.0,-18.0,-31.0,-63.0,-58.0,19.0,705749,530,9952,6.942978310985927e-05,0.0007509752050658237,0.053255627009646304,49.0,3.0
District of Columbia,2020-06-20,-58.0,-18.0,-46.0,-60.0,-22.0,9.0,705749,531,9984,4.53418991737866e-05,0.0007523921394150044,0.05318509615384615,32.0,1.0
District of Columbia,2020-06-21,-52.0,-18.0,-14.0,-57.0,-21.0,6.0,705749,533,10020,5.100963657050754e-05,0.0007552260081133661,0.053193612774451095,36.0,2.0
District of Columbia,2020-06-22,-53.0,-27.0,-44.0,-67.0,-61.0,22.0,705749,535,10058,5.384350526887148e-05,0.0007580598768117277,0.05319148936170213,38.0,2.0
District of Columbia,2020-06-23,-48.0,-19.0,-33.0,-68.0,-61.0,20.0,705749,537,10094,5.100963657050754e-05,0.0007608937455100893,0.05319992074499703,36.0,2.0
District of Columbia,2020-06-24,-47.0,-18.0,-29.0,-67.0,-59.0,20.0,705749,541,10128,4.817576787214707e-05,0.0007665614829068124,0.053416271721958924,34.0,4.0
District of Columbia,2020-06-25,-50.0,-22.0,-34.0,-67.0,-60.0,21.0,705749,543,10159,4.392496482460463e-05,0.0007693953516051741,0.05345014273058372,31.0,2.0
District of Columbia,2020-06-26,-49.0,-17.0,-27.0,-64.0,-56.0,19.0,705749,546,10185,3.684029307870172e-05,0.0007736461546527164,0.05360824742268041,26.0,3.0
District of Columbia,2020-06-27,-54.0,-17.0,-29.0,-55.0,-22.0,7.0,705749,548,10216,4.392496482460463e-05,0.0007764800233510781,0.05364134690681284,31.0,2.0
District of Columbia,2020-06-28,-52.0,-21.0,-18.0,-58.0,-19.0,7.0,705749,550,10248,4.5341899173784866e-05,0.0007793138920494396,0.05366900858704137,32.0,2.0
District of Columbia,2020-06-29,-48.0,-23.0,-34.0,-65.0,-58.0,20.0,705749,551,10292,6.234511136395636e-05,0.0007807308263986204,0.05353672755538282,44.0,1.0
District of Columbia,2020-06-30,-46.0,-18.0,-33.0,-67.0,-58.0,19.0,705749,551,10327,4.9592702221327306e-05,0.0007807308263986204,0.05335528226977825,35.0,0.0
District of Columbia,2020-07-01,-43.0,-14.0,-39.0,-66.0,-59.0,18.0,705749,553,10365,5.3843505268869746e-05,0.0007835646950969821,0.05335262904003859,38.0,2.0
District of Columbia,2020-07-02,-42.0,-12.0,-32.0,-66.0,-59.0,17.0,705749,554,10390,3.542335872952149e-05,0.0007849816294461629,0.05332050048123196,25.0,1.0
District of Columbia,2020-07-03,-49.0,-15.0,-31.0,-71.0,-68.0,19.0,705749,555,10435,6.376204571313486e-05,0.0007863985637953436,0.05318639195016771,45.0,1.0
District of Columbia,2020-07-04,-57.0,-17.0,15.0,-54.0,-28.0,6.0,705749,557,10447,1.700321219016976e-05,0.0007892324324937053,0.05331674164832009,12.0,2.0
District of Columbia,2020-07-05,-54.0,-27.0,-26.0,-60.0,-25.0,6.0,705749,559,10482,4.959270222132904e-05,0.0007920663011920669,0.053329517267697,35.0,2.0
District of Columbia,2020-07-06,-51.0,-25.0,-47.0,-67.0,-60.0,20.0,705749,561,10515,4.67588335229651e-05,0.0007949001698904285,0.05335235378031384,33.0,2.0
District of Columbia,2020-07-07,-48.0,-21.0,-41.0,-67.0,-61.0,20.0,705749,561,10569,7.651445485576391e-05,0.0007949001698904285,0.05307976156684644,54.0,0.0
District of Columbia,2020-07-08,-46.0,-17.0,-38.0,-68.0,-59.0,19.0,705749,564,10642,0.00010343620749019879,0.0007991509729379708,0.05299755685021613,73.0,3.0
District of Columbia,2020-07-09,-48.0,-19.0,-34.0,-68.0,-60.0,20.0,705749,568,10679,5.242657091968951e-05,0.0008048187103346941,0.05318850079595468,37.0,4.0
District of Columbia,2020-07-10,-49.0,-19.0,-35.0,-66.0,-57.0,19.0,705749,568,10743,9.068379834756973e-05,0.0008048187103346941,0.052871637345248065,64.0,0.0
District of Columbia,2020-07-11,-52.0,-14.0,-25.0,-59.0,-20.0,7.0,705749,568,10801,8.218219225248659e-05,0.0008048187103346941,0.05258772335894824,58.0,0.0
District of Columbia,2020-07-12,-51.0,-21.0,-20.0,-61.0,-24.0,7.0,705749,568,10847,6.517898006231683e-05,0.0008048187103346941,0.052364709136166684,46.0,0.0
District of Columbia,2020-07-13,-48.0,-23.0,-35.0,-67.0,-59.0,20.0,705749,568,10906,8.359912660166856e-05,0.0008048187103346941,0.0520814230698698,59.0,0.0
District of Columbia,2020-07-14,-46.0,-18.0,-31.0,-68.0,-60.0,19.0,705749,568,10946,5.667737396723195e-05,0.0008048187103346941,0.051891101772336926,40.0,0.0
District of Columbia,2020-07-15,-46.0,-18.0,-35.0,-68.0,-59.0,19.0,705749,571,11026,0.0001133547479344639,0.0008090695133822365,0.051786686014873934,80.0,3.0
District of Columbia,2020-07-16,-47.0,-21.0,-31.0,-69.0,-59.0,20.0,705749,574,11076,7.08467174590395e-05,0.0008133203164297788,0.05182376309136873,50.0,3.0
District of Columbia,2020-07-17,-47.0,-19.0,-26.0,-65.0,-56.0,18.0,705749,577,11115,5.5260439618051715e-05,0.0008175711194773213,0.05191183085919928,39.0,3.0
District of Columbia,2020-07-18,-52.0,-14.0,-26.0,-60.0,-21.0,6.0,705749,578,11194,0.00011193781358528193,0.000818988053826502,0.051634804359478294,79.0,1.0
District of Columbia,2020-07-19,-51.0,-23.0,-27.0,-63.0,-25.0,7.0,705749,578,11261,9.493460139511564e-05,0.000818988053826502,0.051327590800106564,67.0,0.0
District of Columbia,2020-07-20,-51.0,-26.0,-46.0,-69.0,-60.0,21.0,705749,579,11339,0.00011052087923609996,0.0008204049881756828,0.05106270394214658,78.0,1.0
District of Columbia,2020-07-21,-47.0,-21.0,-42.0,-70.0,-60.0,20.0,705749,580,11427,0.00012469022272791272,0.0008218219225248636,0.050756979084624135,88.0,1.0
District of Columbia,2020-07-22,-51.0,-27.0,-52.0,-71.0,-60.0,21.0,705749,580,11529,0.00014452730361643948,0.0008218219225248636,0.050307919160378176,102.0,0.0
District of Columbia,2020-07-23,-47.0,-20.0,-39.0,-69.0,-59.0,20.0,705749,581,11571,5.9511242665594155e-05,0.0008232388568740445,0.05021173623714459,42.0,1.0
District of Columbia,2020-07-24,-49.0,-21.0,-40.0,-68.0,-56.0,19.0,705749,581,11649,0.00011052087923610343,0.0008232388568740445,0.04987552579620568,78.0,0.0
District of Columbia,2020-07-25,-50.0,-15.0,-18.0,-57.0,-22.0,6.0,705749,581,11717,9.635153574429414e-05,0.0008232388568740445,0.04958607152001365,68.0,0.0
District of Columbia,2020-07-26,-49.0,-23.0,-19.0,-61.0,-25.0,6.0,705749,581,11780,8.926686399838776e-05,0.0008232388568740445,0.04932088285229202,63.0,0.0
District of Columbia,2020-07-27,-49.0,-24.0,-33.0,-67.0,-59.0,20.0,705749,582,11858,0.00011052087923610343,0.0008246557912232253,0.0490807893405296,78.0,1.0
District of Columbia,2020-07-28,-47.0,-22.0,-32.0,-69.0,-60.0,19.0,705749,583,11945,0.00012327328837873075,0.000826072725572406,0.04880703223105902,87.0,1.0
District of Columbia,2020-07-29,-46.0,-19.0,-35.0,-69.0,-60.0,19.0,705749,584,11999,7.651445485576391e-05,0.0008274896599215868,0.048670722560213354,54.0,1.0
District of Columbia,2020-07-30,-48.0,-24.0,-41.0,-70.0,-61.0,20.0,705749,584,12057,8.218219225248485e-05,0.0008274896599215868,0.048436592850626195,58.0,0.0
District of Columbia,2020-07-31,-49.0,-22.0,-44.0,-68.0,-58.0,19.0,705749,585,12126,9.776847009347611e-05,0.0008289065942707676,0.04824344383968333,69.0,1.0
District of Columbia,2020-08-01,-50.0,-13.0,-21.0,-57.0,-21.0,5.0,705749,585,12205,0.00011193781358528193,0.0008289065942707676,0.04793117574764441,79.0,0.0
District of Columbia,2020-08-02,-48.0,-21.0,-20.0,-59.0,-26.0,6.0,705749,586,12274,9.776847009347611e-05,0.0008303235286199485,0.04774319700179241,69.0,1.0
District of Columbia,2020-08-03,-49.0,-25.0,-50.0,-69.0,-59.0,20.0,705749,586,12313,5.5260439618051715e-05,0.0008303235286199485,0.04759197596036709,39.0,0.0
District of Columbia,2020-08-04,-51.0,-27.0,-50.0,-75.0,-64.0,22.0,705749,587,12398,0.00012043941968036681,0.0008317404629691293,0.04734634618486853,85.0,1.0
District of Columbia,2020-08-05,-43.0,-17.0,-31.0,-69.0,-59.0,18.0,705749,587,12443,6.37620457131366e-05,0.0008317404629691293,0.04717511854054488,45.0,0.0
District of Columbia,2020-08-06,-48.0,-23.0,-43.0,-71.0,-61.0,21.0,705749,587,12518,0.00010627007618856099,0.0008317404629691293,0.04689247483623582,75.0,0.0
District of Columbia,2020-08-07,-47.0,-21.0,-33.0,-68.0,-56.0,18.0,705749,589,12589,0.00010060233879183658,0.0008345743316674908,0.04678687743267932,71.0,2.0
District of Columbia,2020-08-08,-50.0,-16.0,-16.0,-58.0,-22.0,6.0,705749,590,12653,9.068379834756973e-05,0.0008359912660166717,0.04662925788350589,64.0,1.0
District of Columbia,2020-08-09,-48.0,-23.0,-18.0,-61.0,-27.0,6.0,705749,591,12753,0.000141693434918079,0.0008374082003658525,0.04634203716772524,100.0,1.0
District of Columbia,2020-08-10,-48.0,-25.0,-37.0,-68.0,-59.0,19.0,705749,591,12807,7.651445485576391e-05,0.0008374082003658525,0.04614663855703912,54.0,0.0
District of Columbia,2020-08-11,-46.0,-22.0,-35.0,-69.0,-60.0,18.0,705749,593,12896,0.00012610715707709122,0.000840242069064214,0.045983250620347395,89.0,2.0
District of Columbia,2020-08-12,-49.0,-23.0,-47.0,-70.0,-61.0,20.0,705749,593,12959,8.926686399839123e-05,0.000840242069064214,0.04575970368083957,63.0,0.0
District of Columbia,2020-08-13,-51.0,-26.0,-47.0,-72.0,-61.0,21.0,705749,594,13024,9.21007326967517e-05,0.0008416590034133948,0.04560810810810811,65.0,1.0
District of Columbia,2020-08-14,-48.0,-20.0,-34.0,-67.0,-56.0,18.0,705749,594,13118,0.00013319182882299413,0.0008416590034133948,0.045281292880012196,94.0,0.0
District of Columbia,2020-08-15,-52.0,-17.0,-33.0,-60.0,-24.0,7.0,705749,597,13159,5.8094308316412185e-05,0.0008459098064609373,0.04536818907211794,41.0,3.0
District of Columbia,2020-08-16,-51.0,-26.0,-37.0,-64.0,-29.0,8.0,705749,597,13220,8.643299530003076e-05,0.0008459098064609373,0.04515885022692889,61.0,0.0
District of Columbia,2020-08-17,-48.0,-25.0,-38.0,-69.0,-60.0,19.0,705749,597,13273,7.509752050658194e-05,0.0008459098064609373,0.04497852783846907,53.0,0.0
District of Columbia,2020-08-18,-45.0,-20.0,-25.0,-69.0,-59.0,18.0,705749,599,13325,7.368058615739997e-05,0.0008487436751592988,0.044953095684803004,52.0,2.0
District of Columbia,2020-08-19,-47.0,-22.0,-36.0,-71.0,-60.0,19.0,705749,600,13354,4.1091096126245896e-05,0.0008501606095084797,0.04493035794518496,29.0,1.0
District of Columbia,2020-08-20,-46.0,-20.0,-23.0,-69.0,-60.0,18.0,705749,601,13409,7.793138920494241e-05,0.0008515775438576605,0.044820642851815945,55.0,1.0
District of Columbia,2020-08-21,-46.0,-18.0,-22.0,-66.0,-57.0,17.0,705749,602,13469,8.501606095084879e-05,0.0008529944782068412,0.04469522607469003,60.0,1.0
District of Columbia,2020-08-22,-50.0,-14.0,-17.0,-58.0,-22.0,6.0,705749,604,13534,9.21007326967517e-05,0.0008558283469052028,0.04462834343135806,65.0,2.0
District of Columbia,2020-08-23,-47.0,-20.0,-10.0,-59.0,-25.0,5.0,705749,604,13590,7.934832355412438e-05,0.0008558283469052028,0.044444444444444446,56.0,0.0
District of Columbia,2020-08-24,-48.0,-23.0,-32.0,-68.0,-59.0,19.0,705749,604,13639,6.942978310985753e-05,0.0008558283469052028,0.04428477161082191,49.0,0.0
District of Columbia,2020-08-25,-46.0,-20.0,-32.0,-69.0,-60.0,18.0,705749,604,13684,6.37620457131366e-05,0.0008558283469052028,0.04413914060216311,45.0,0.0
District of Columbia,2020-08-26,-43.0,-16.0,-24.0,-68.0,-59.0,18.0,705749,605,13684,0.0,0.0008572452812543837,0.04421221864951769,0.0,1.0
District of Columbia,2020-08-27,-41.0,-15.0,-9.0,-66.0,-59.0,18.0,705749,605,13794,0.0001558627784098883,0.0008572452812543837,0.043859649122807015,110.0,0.0
District of Columbia,2020-08-28,-41.0,-17.0,50.0,-57.0,-58.0,18.0,705749,605,13851,8.076525790330635e-05,0.0008572452812543837,0.04367915673958559,57.0,0.0
District of Columbia,2020-08-29,-47.0,-12.0,-25.0,-56.0,-27.0,8.0,705749,605,13925,0.00010485314183937902,0.0008572452812543837,0.04344703770197487,74.0,0.0
District of Columbia,2020-08-30,-40.0,-14.0,20.0,-53.0,-24.0,4.0,705749,606,13959,4.8175767872145336e-05,0.0008586622156035645,0.043412851923490224,34.0,1.0
District of Columbia,2020-08-31,-50.0,-29.0,-48.0,-69.0,-61.0,21.0,705749,607,13992,4.6758833522966836e-05,0.0008600791499527452,0.04338193253287593,33.0,1.0
District of Columbia,2020-09-01,-41.0,-14.0,-27.0,-68.0,-60.0,18.0,705749,607,14049,8.076525790330635e-05,0.0008600791499527452,0.04320592212968895,57.0,0.0
Florida,2020-02-15,2.0,0.0,9.0,2.0,-1.0,-1.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-16,4.0,1.0,8.0,2.0,-2.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-17,5.0,1.0,24.0,0.0,-19.0,4.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-18,3.0,2.0,13.0,6.0,1.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-19,3.0,0.0,15.0,5.0,2.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-20,2.0,1.0,10.0,4.0,1.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-21,0.0,-1.0,-12.0,0.0,0.0,1.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-22,3.0,0.0,8.0,2.0,1.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-23,5.0,2.0,20.0,4.0,0.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-24,3.0,1.0,12.0,3.0,2.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-25,3.0,1.0,6.0,5.0,2.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
Florida,2020-02-26,5.0,1.0,-9.0,4.0,1.0,0.0,21477737,0,0,0.0,0.0,,0.0,0.0
